counter,date,time,date_time,total
82169067,2014-09-22,8:00:00 PM,2014-09-22T20:00:00Z,10
82169067,2014-09-22,9:00:00 PM,2014-09-22T21:00:00Z,14
82169067,2014-09-22,10:00:00 PM,2014-09-22T22:00:00Z,2
82169067,2014-09-22,11:00:00 PM,2014-09-22T23:00:00Z,0
82169067,2014-09-23,12:00:00 AM,2014-09-23T00:00:00Z,0
82169067,2014-09-23,1:00:00 AM,2014-09-23T01:00:00Z,1
82169067,2014-09-23,2:00:00 AM,2014-09-23T02:00:00Z,0
82169067,2014-09-23,3:00:00 AM,2014-09-23T03:00:00Z,0
82169067,2014-09-23,4:00:00 AM,2014-09-23T04:00:00Z,4
82169067,2014-09-23,5:00:00 AM,2014-09-23T05:00:00Z,3
82169067,2014-09-23,6:00:00 AM,2014-09-23T06:00:00Z,5
82169067,2014-09-23,7:00:00 AM,2014-09-23T07:00:00Z,29
82169067,2014-09-23,8:00:00 AM,2014-09-23T08:00:00Z,47
82169067,2014-09-23,9:00:00 AM,2014-09-23T09:00:00Z,60
82169067,2014-09-23,10:00:00 AM,2014-09-23T10:00:00Z,78
82169067,2014-09-23,11:00:00 AM,2014-09-23T11:00:00Z,73
82169067,2014-09-23,12:00:00 PM,2014-09-23T12:00:00Z,71
82169067,2014-09-23,1:00:00 PM,2014-09-23T13:00:00Z,54
82169067,2014-09-23,2:00:00 PM,2014-09-23T14:00:00Z,63
82169067,2014-09-23,3:00:00 PM,2014-09-23T15:00:00Z,72
82169067,2014-09-23,4:00:00 PM,2014-09-23T16:00:00Z,64
82169067,2014-09-23,5:00:00 PM,2014-09-23T17:00:00Z,63
82169067,2014-09-23,6:00:00 PM,2014-09-23T18:00:00Z,28
82169067,2014-09-23,7:00:00 PM,2014-09-23T19:00:00Z,14
82169067,2014-09-23,8:00:00 PM,2014-09-23T20:00:00Z,16
82169067,2014-09-23,9:00:00 PM,2014-09-23T21:00:00Z,4
82169067,2014-09-23,10:00:00 PM,2014-09-23T22:00:00Z,2
82169067,2014-09-23,11:00:00 PM,2014-09-23T23:00:00Z,0
82169067,2014-09-24,12:00:00 AM,2014-09-24T00:00:00Z,0
82169067,2014-09-24,1:00:00 AM,2014-09-24T01:00:00Z,2
82169067,2014-09-24,2:00:00 AM,2014-09-24T02:00:00Z,0
82169067,2014-09-24,3:00:00 AM,2014-09-24T03:00:00Z,0
82169067,2014-09-24,4:00:00 AM,2014-09-24T04:00:00Z,3
82169067,2014-09-24,5:00:00 AM,2014-09-24T05:00:00Z,5
82169067,2014-09-24,6:00:00 AM,2014-09-24T06:00:00Z,4
82169067,2014-09-24,7:00:00 AM,2014-09-24T07:00:00Z,22
82169067,2014-09-24,8:00:00 AM,2014-09-24T08:00:00Z,67
82169067,2014-09-24,9:00:00 AM,2014-09-24T09:00:00Z,90
82169067,2014-09-24,10:00:00 AM,2014-09-24T10:00:00Z,106
82169067,2014-09-24,11:00:00 AM,2014-09-24T11:00:00Z,129
82169067,2014-09-24,12:00:00 PM,2014-09-24T12:00:00Z,69
82169067,2014-09-24,1:00:00 PM,2014-09-24T13:00:00Z,50
82169067,2014-09-24,2:00:00 PM,2014-09-24T14:00:00Z,77
82169067,2014-09-24,3:00:00 PM,2014-09-24T15:00:00Z,60
82169067,2014-09-24,4:00:00 PM,2014-09-24T16:00:00Z,51
82169067,2014-09-24,5:00:00 PM,2014-09-24T17:00:00Z,70
82169067,2014-09-24,6:00:00 PM,2014-09-24T18:00:00Z,22
82169067,2014-09-24,7:00:00 PM,2014-09-24T19:00:00Z,14
82169067,2014-09-24,8:00:00 PM,2014-09-24T20:00:00Z,21
82169067,2014-09-24,9:00:00 PM,2014-09-24T21:00:00Z,0
82169067,2014-09-24,10:00:00 PM,2014-09-24T22:00:00Z,2
82169067,2014-09-24,11:00:00 PM,2014-09-24T23:00:00Z,0
82169067,2014-09-25,12:00:00 AM,2014-09-25T00:00:00Z,0
82169067,2014-09-25,1:00:00 AM,2014-09-25T01:00:00Z,1
82169067,2014-09-25,2:00:00 AM,2014-09-25T02:00:00Z,0
82169067,2014-09-25,3:00:00 AM,2014-09-25T03:00:00Z,2
82169067,2014-09-25,4:00:00 AM,2014-09-25T04:00:00Z,6
82169067,2014-09-25,5:00:00 AM,2014-09-25T05:00:00Z,5
82169067,2014-09-25,6:00:00 AM,2014-09-25T06:00:00Z,8
82169067,2014-09-25,7:00:00 AM,2014-09-25T07:00:00Z,21
82169067,2014-09-25,8:00:00 AM,2014-09-25T08:00:00Z,51
82169067,2014-09-25,9:00:00 AM,2014-09-25T09:00:00Z,72
82169067,2014-09-25,10:00:00 AM,2014-09-25T10:00:00Z,68
82169067,2014-09-25,11:00:00 AM,2014-09-25T11:00:00Z,80
82169067,2014-09-25,12:00:00 PM,2014-09-25T12:00:00Z,70
82169067,2014-09-25,1:00:00 PM,2014-09-25T13:00:00Z,70
82169067,2014-09-25,2:00:00 PM,2014-09-25T14:00:00Z,66
82169067,2014-09-25,3:00:00 PM,2014-09-25T15:00:00Z,62
82169067,2014-09-25,4:00:00 PM,2014-09-25T16:00:00Z,90
82169067,2014-09-25,5:00:00 PM,2014-09-25T17:00:00Z,94
82169067,2014-09-25,6:00:00 PM,2014-09-25T18:00:00Z,41
82169067,2014-09-25,7:00:00 PM,2014-09-25T19:00:00Z,45
82169067,2014-09-25,8:00:00 PM,2014-09-25T20:00:00Z,18
82169067,2014-09-25,9:00:00 PM,2014-09-25T21:00:00Z,4
82169067,2014-09-25,10:00:00 PM,2014-09-25T22:00:00Z,2
82169067,2014-09-25,11:00:00 PM,2014-09-25T23:00:00Z,2
82169067,2014-09-26,12:00:00 AM,2014-09-26T00:00:00Z,0
82169067,2014-09-26,1:00:00 AM,2014-09-26T01:00:00Z,1
82169067,2014-09-26,2:00:00 AM,2014-09-26T02:00:00Z,0
82169067,2014-09-26,3:00:00 AM,2014-09-26T03:00:00Z,0
82169067,2014-09-26,4:00:00 AM,2014-09-26T04:00:00Z,6
82169067,2014-09-26,5:00:00 AM,2014-09-26T05:00:00Z,1
82169067,2014-09-26,6:00:00 AM,2014-09-26T06:00:00Z,10
82169067,2014-09-26,7:00:00 AM,2014-09-26T07:00:00Z,30
82169067,2014-09-26,8:00:00 AM,2014-09-26T08:00:00Z,66
82169067,2014-09-26,9:00:00 AM,2014-09-26T09:00:00Z,120
82169067,2014-09-26,10:00:00 AM,2014-09-26T10:00:00Z,67
82169067,2014-09-26,11:00:00 AM,2014-09-26T11:00:00Z,92
82169067,2014-09-26,12:00:00 PM,2014-09-26T12:00:00Z,106
82169067,2014-09-26,1:00:00 PM,2014-09-26T13:00:00Z,59
82169067,2014-09-26,2:00:00 PM,2014-09-26T14:00:00Z,92
82169067,2014-09-26,3:00:00 PM,2014-09-26T15:00:00Z,59
82169067,2014-09-26,4:00:00 PM,2014-09-26T16:00:00Z,68
82169067,2014-09-26,5:00:00 PM,2014-09-26T17:00:00Z,71
82169067,2014-09-26,6:00:00 PM,2014-09-26T18:00:00Z,22
82169067,2014-09-26,7:00:00 PM,2014-09-26T19:00:00Z,7
82169067,2014-09-26,8:00:00 PM,2014-09-26T20:00:00Z,13
82169067,2014-09-26,9:00:00 PM,2014-09-26T21:00:00Z,1
82169067,2014-09-26,10:00:00 PM,2014-09-26T22:00:00Z,0
82169067,2014-09-26,11:00:00 PM,2014-09-26T23:00:00Z,1
82169067,2014-09-27,12:00:00 AM,2014-09-27T00:00:00Z,1
82169067,2014-09-27,1:00:00 AM,2014-09-27T01:00:00Z,2
82169067,2014-09-27,2:00:00 AM,2014-09-27T02:00:00Z,0
82169067,2014-09-27,3:00:00 AM,2014-09-27T03:00:00Z,2
82169067,2014-09-27,4:00:00 AM,2014-09-27T04:00:00Z,2
82169067,2014-09-27,5:00:00 AM,2014-09-27T05:00:00Z,1
82169067,2014-09-27,6:00:00 AM,2014-09-27T06:00:00Z,6
82169067,2014-09-27,7:00:00 AM,2014-09-27T07:00:00Z,7
82169067,2014-09-27,8:00:00 AM,2014-09-27T08:00:00Z,14
82169067,2014-09-27,9:00:00 AM,2014-09-27T09:00:00Z,34
82169067,2014-09-27,10:00:00 AM,2014-09-27T10:00:00Z,66
82169067,2014-09-27,11:00:00 AM,2014-09-27T11:00:00Z,120
82169067,2014-09-27,12:00:00 PM,2014-09-27T12:00:00Z,64
82169067,2014-09-27,1:00:00 PM,2014-09-27T13:00:00Z,46
82169067,2014-09-27,2:00:00 PM,2014-09-27T14:00:00Z,54
82169067,2014-09-27,3:00:00 PM,2014-09-27T15:00:00Z,29
82169067,2014-09-27,4:00:00 PM,2014-09-27T16:00:00Z,24
82169067,2014-09-27,5:00:00 PM,2014-09-27T17:00:00Z,34
82169067,2014-09-27,6:00:00 PM,2014-09-27T18:00:00Z,16
82169067,2014-09-27,7:00:00 PM,2014-09-27T19:00:00Z,10
82169067,2014-09-27,8:00:00 PM,2014-09-27T20:00:00Z,4
82169067,2014-09-27,9:00:00 PM,2014-09-27T21:00:00Z,1
82169067,2014-09-27,10:00:00 PM,2014-09-27T22:00:00Z,2
82169067,2014-09-27,11:00:00 PM,2014-09-27T23:00:00Z,2
82169067,2014-09-28,12:00:00 AM,2014-09-28T00:00:00Z,2
82169067,2014-09-28,1:00:00 AM,2014-09-28T01:00:00Z,0
82169067,2014-09-28,2:00:00 AM,2014-09-28T02:00:00Z,0
82169067,2014-09-28,3:00:00 AM,2014-09-28T03:00:00Z,0
82169067,2014-09-28,4:00:00 AM,2014-09-28T04:00:00Z,2
82169067,2014-09-28,5:00:00 AM,2014-09-28T05:00:00Z,2
82169067,2014-09-28,6:00:00 AM,2014-09-28T06:00:00Z,5
82169067,2014-09-28,7:00:00 AM,2014-09-28T07:00:00Z,7
82169067,2014-09-28,8:00:00 AM,2014-09-28T08:00:00Z,14
82169067,2014-09-28,9:00:00 AM,2014-09-28T09:00:00Z,106
82169067,2014-09-28,10:00:00 AM,2014-09-28T10:00:00Z,21
82169067,2014-09-28,11:00:00 AM,2014-09-28T11:00:00Z,111
82169067,2014-09-28,12:00:00 PM,2014-09-28T12:00:00Z,50
82169067,2014-09-28,1:00:00 PM,2014-09-28T13:00:00Z,32
82169067,2014-09-28,2:00:00 PM,2014-09-28T14:00:00Z,44
82169067,2014-09-28,3:00:00 PM,2014-09-28T15:00:00Z,43
82169067,2014-09-28,4:00:00 PM,2014-09-28T16:00:00Z,36
82169067,2014-09-28,5:00:00 PM,2014-09-28T17:00:00Z,24
82169067,2014-09-28,6:00:00 PM,2014-09-28T18:00:00Z,30
82169067,2014-09-28,7:00:00 PM,2014-09-28T19:00:00Z,3
82169067,2014-09-28,8:00:00 PM,2014-09-28T20:00:00Z,8
82169067,2014-09-28,9:00:00 PM,2014-09-28T21:00:00Z,0
82169067,2014-09-28,10:00:00 PM,2014-09-28T22:00:00Z,1
82169067,2014-09-28,11:00:00 PM,2014-09-28T23:00:00Z,1
82169067,2014-09-29,12:00:00 AM,2014-09-29T00:00:00Z,0
82169067,2014-09-29,1:00:00 AM,2014-09-29T01:00:00Z,2
82169067,2014-09-29,2:00:00 AM,2014-09-29T02:00:00Z,0
82169067,2014-09-29,3:00:00 AM,2014-09-29T03:00:00Z,2
82169067,2014-09-29,4:00:00 AM,2014-09-29T04:00:00Z,1
82169067,2014-09-29,5:00:00 AM,2014-09-29T05:00:00Z,3
82169067,2014-09-29,6:00:00 AM,2014-09-29T06:00:00Z,10
82169067,2014-09-29,7:00:00 AM,2014-09-29T07:00:00Z,22
82169067,2014-09-29,8:00:00 AM,2014-09-29T08:00:00Z,28
82019054,2014-05-13,10:00:00 AM,2014-05-13T10:00:00Z,39
82019054,2014-05-13,11:00:00 AM,2014-05-13T11:00:00Z,45
82019054,2014-05-13,12:00:00 PM,2014-05-13T12:00:00Z,51
82019054,2014-05-13,1:00:00 PM,2014-05-13T13:00:00Z,55
82019054,2014-05-13,2:00:00 PM,2014-05-13T14:00:00Z,58
82019054,2014-05-13,3:00:00 PM,2014-05-13T15:00:00Z,66
82019054,2014-05-13,4:00:00 PM,2014-05-13T16:00:00Z,70
82019054,2014-05-13,5:00:00 PM,2014-05-13T17:00:00Z,84
82019054,2014-05-13,6:00:00 PM,2014-05-13T18:00:00Z,42
82019054,2014-05-13,7:00:00 PM,2014-05-13T19:00:00Z,36
82019054,2014-05-13,8:00:00 PM,2014-05-13T20:00:00Z,20
82019054,2014-05-13,9:00:00 PM,2014-05-13T21:00:00Z,13
82019054,2014-05-13,10:00:00 PM,2014-05-13T22:00:00Z,8
82019054,2014-05-13,11:00:00 PM,2014-05-13T23:00:00Z,3
82019054,2014-05-14,12:00:00 AM,2014-05-14T00:00:00Z,3
82019054,2014-05-14,1:00:00 AM,2014-05-14T01:00:00Z,3
82019054,2014-05-14,2:00:00 AM,2014-05-14T02:00:00Z,0
82019054,2014-05-14,3:00:00 AM,2014-05-14T03:00:00Z,1
82019054,2014-05-14,4:00:00 AM,2014-05-14T04:00:00Z,4
82019054,2014-05-14,5:00:00 AM,2014-05-14T05:00:00Z,16
82019054,2014-05-14,6:00:00 AM,2014-05-14T06:00:00Z,34
82019054,2014-05-14,7:00:00 AM,2014-05-14T07:00:00Z,66
82019054,2014-05-14,8:00:00 AM,2014-05-14T08:00:00Z,56
82019054,2014-05-14,9:00:00 AM,2014-05-14T09:00:00Z,52
82019054,2014-05-14,10:00:00 AM,2014-05-14T10:00:00Z,44
82019054,2014-05-14,11:00:00 AM,2014-05-14T11:00:00Z,57
82019054,2014-05-14,12:00:00 PM,2014-05-14T12:00:00Z,50
82019054,2014-05-14,1:00:00 PM,2014-05-14T13:00:00Z,48
82019054,2014-05-14,2:00:00 PM,2014-05-14T14:00:00Z,77
82019054,2014-05-14,3:00:00 PM,2014-05-14T15:00:00Z,94
82019054,2014-05-14,4:00:00 PM,2014-05-14T16:00:00Z,104
82019054,2014-05-14,5:00:00 PM,2014-05-14T17:00:00Z,65
82019054,2014-05-14,6:00:00 PM,2014-05-14T18:00:00Z,49
82019054,2014-05-14,7:00:00 PM,2014-05-14T19:00:00Z,53
82019054,2014-05-14,8:00:00 PM,2014-05-14T20:00:00Z,43
82019054,2014-05-14,9:00:00 PM,2014-05-14T21:00:00Z,17
82019054,2014-05-14,10:00:00 PM,2014-05-14T22:00:00Z,8
82019054,2014-05-14,11:00:00 PM,2014-05-14T23:00:00Z,6
82019054,2014-05-15,12:00:00 AM,2014-05-15T00:00:00Z,4
82019054,2014-05-15,1:00:00 AM,2014-05-15T01:00:00Z,4
82019054,2014-05-15,2:00:00 AM,2014-05-15T02:00:00Z,1
82019054,2014-05-15,3:00:00 AM,2014-05-15T03:00:00Z,1
82019054,2014-05-15,4:00:00 AM,2014-05-15T04:00:00Z,3
82019054,2014-05-15,5:00:00 AM,2014-05-15T05:00:00Z,11
82019054,2014-05-15,6:00:00 AM,2014-05-15T06:00:00Z,40
82019054,2014-05-15,7:00:00 AM,2014-05-15T07:00:00Z,79
82019054,2014-05-15,8:00:00 AM,2014-05-15T08:00:00Z,58
82019054,2014-05-15,9:00:00 AM,2014-05-15T09:00:00Z,40
82019054,2014-05-15,10:00:00 AM,2014-05-15T10:00:00Z,39
82019054,2014-05-15,11:00:00 AM,2014-05-15T11:00:00Z,50
82019054,2014-05-15,12:00:00 PM,2014-05-15T12:00:00Z,52
82019054,2014-05-15,1:00:00 PM,2014-05-15T13:00:00Z,47
82019054,2014-05-15,2:00:00 PM,2014-05-15T14:00:00Z,57
82019054,2014-05-15,3:00:00 PM,2014-05-15T15:00:00Z,78
82019054,2014-05-15,4:00:00 PM,2014-05-15T16:00:00Z,86
82019054,2014-05-15,5:00:00 PM,2014-05-15T17:00:00Z,69
82019054,2014-05-15,6:00:00 PM,2014-05-15T18:00:00Z,50
82019054,2014-05-15,7:00:00 PM,2014-05-15T19:00:00Z,39
82019054,2014-05-15,8:00:00 PM,2014-05-15T20:00:00Z,30
82019054,2014-05-15,9:00:00 PM,2014-05-15T21:00:00Z,21
82019054,2014-05-15,10:00:00 PM,2014-05-15T22:00:00Z,5
82019054,2014-05-15,11:00:00 PM,2014-05-15T23:00:00Z,2
82019054,2014-05-16,12:00:00 AM,2014-05-16T00:00:00Z,0
82019054,2014-05-16,1:00:00 AM,2014-05-16T01:00:00Z,4
82019054,2014-05-16,2:00:00 AM,2014-05-16T02:00:00Z,1
82019054,2014-05-16,3:00:00 AM,2014-05-16T03:00:00Z,2
82019054,2014-05-16,4:00:00 AM,2014-05-16T04:00:00Z,4
82019054,2014-05-16,5:00:00 AM,2014-05-16T05:00:00Z,13
82019054,2014-05-16,6:00:00 AM,2014-05-16T06:00:00Z,30
82019054,2014-05-16,7:00:00 AM,2014-05-16T07:00:00Z,73
82019054,2014-05-16,8:00:00 AM,2014-05-16T08:00:00Z,50
82019054,2014-05-16,9:00:00 AM,2014-05-16T09:00:00Z,61
82019054,2014-05-16,10:00:00 AM,2014-05-16T10:00:00Z,48
82019054,2014-05-16,11:00:00 AM,2014-05-16T11:00:00Z,46
82019054,2014-05-16,12:00:00 PM,2014-05-16T12:00:00Z,60
82019054,2014-05-16,1:00:00 PM,2014-05-16T13:00:00Z,80
82019054,2014-05-16,2:00:00 PM,2014-05-16T14:00:00Z,64
82019054,2014-05-16,3:00:00 PM,2014-05-16T15:00:00Z,79
82019054,2014-05-16,4:00:00 PM,2014-05-16T16:00:00Z,80
82019054,2014-05-16,5:00:00 PM,2014-05-16T17:00:00Z,69
82019054,2014-05-16,6:00:00 PM,2014-05-16T18:00:00Z,46
82019054,2014-05-16,7:00:00 PM,2014-05-16T19:00:00Z,39
82019054,2014-05-16,8:00:00 PM,2014-05-16T20:00:00Z,30
82019054,2014-05-16,9:00:00 PM,2014-05-16T21:00:00Z,32
82019054,2014-05-16,10:00:00 PM,2014-05-16T22:00:00Z,15
82019054,2014-05-16,11:00:00 PM,2014-05-16T23:00:00Z,6
82019054,2014-05-17,12:00:00 AM,2014-05-17T00:00:00Z,8
82019054,2014-05-17,1:00:00 AM,2014-05-17T01:00:00Z,0
82019054,2014-05-17,2:00:00 AM,2014-05-17T02:00:00Z,2
82019054,2014-05-17,3:00:00 AM,2014-05-17T03:00:00Z,0
82019054,2014-05-17,4:00:00 AM,2014-05-17T04:00:00Z,0
82019054,2014-05-17,5:00:00 AM,2014-05-17T05:00:00Z,7
82019054,2014-05-17,6:00:00 AM,2014-05-17T06:00:00Z,32
82019054,2014-05-17,7:00:00 AM,2014-05-17T07:00:00Z,37
82019054,2014-05-17,8:00:00 AM,2014-05-17T08:00:00Z,71
82019054,2014-05-17,9:00:00 AM,2014-05-17T09:00:00Z,74
82019054,2014-05-17,10:00:00 AM,2014-05-17T10:00:00Z,78
82019054,2014-05-17,11:00:00 AM,2014-05-17T11:00:00Z,102
82019054,2014-05-17,12:00:00 PM,2014-05-17T12:00:00Z,145
82019054,2014-05-17,1:00:00 PM,2014-05-17T13:00:00Z,82
82019054,2014-05-17,2:00:00 PM,2014-05-17T14:00:00Z,94
82019054,2014-05-17,3:00:00 PM,2014-05-17T15:00:00Z,74
82019054,2014-05-17,4:00:00 PM,2014-05-17T16:00:00Z,77
82019054,2014-05-17,5:00:00 PM,2014-05-17T17:00:00Z,62
82019054,2014-05-17,6:00:00 PM,2014-05-17T18:00:00Z,63
82019054,2014-05-17,7:00:00 PM,2014-05-17T19:00:00Z,51
82019054,2014-05-17,8:00:00 PM,2014-05-17T20:00:00Z,50
82019054,2014-05-17,9:00:00 PM,2014-05-17T21:00:00Z,32
82019054,2014-05-17,10:00:00 PM,2014-05-17T22:00:00Z,18
82019054,2014-05-17,11:00:00 PM,2014-05-17T23:00:00Z,14
82019054,2014-05-18,12:00:00 AM,2014-05-18T00:00:00Z,4
82019054,2014-05-18,1:00:00 AM,2014-05-18T01:00:00Z,6
82019054,2014-05-18,2:00:00 AM,2014-05-18T02:00:00Z,0
82019054,2014-05-18,3:00:00 AM,2014-05-18T03:00:00Z,0
82019054,2014-05-18,4:00:00 AM,2014-05-18T04:00:00Z,1
82019054,2014-05-18,5:00:00 AM,2014-05-18T05:00:00Z,4
82019054,2014-05-18,6:00:00 AM,2014-05-18T06:00:00Z,13
82019054,2014-05-18,7:00:00 AM,2014-05-18T07:00:00Z,22
82019054,2014-05-18,8:00:00 AM,2014-05-18T08:00:00Z,48
82019054,2014-05-18,9:00:00 AM,2014-05-18T09:00:00Z,49
82019054,2014-05-18,10:00:00 AM,2014-05-18T10:00:00Z,65
82019054,2014-05-18,11:00:00 AM,2014-05-18T11:00:00Z,81
82019054,2014-05-18,12:00:00 PM,2014-05-18T12:00:00Z,83
82019054,2014-05-18,1:00:00 PM,2014-05-18T13:00:00Z,78
82019054,2014-05-18,2:00:00 PM,2014-05-18T14:00:00Z,62
82019054,2014-05-18,3:00:00 PM,2014-05-18T15:00:00Z,49
82019054,2014-05-18,4:00:00 PM,2014-05-18T16:00:00Z,87
82019054,2014-05-18,5:00:00 PM,2014-05-18T17:00:00Z,69
82019054,2014-05-18,6:00:00 PM,2014-05-18T18:00:00Z,59
82019054,2014-05-18,7:00:00 PM,2014-05-18T19:00:00Z,38
82019054,2014-05-18,8:00:00 PM,2014-05-18T20:00:00Z,23
82019054,2014-05-18,9:00:00 PM,2014-05-18T21:00:00Z,22
82019054,2014-05-18,10:00:00 PM,2014-05-18T22:00:00Z,9
82019054,2014-05-18,11:00:00 PM,2014-05-18T23:00:00Z,1
82019054,2014-05-19,12:00:00 AM,2014-05-19T00:00:00Z,1
82019054,2014-05-19,1:00:00 AM,2014-05-19T01:00:00Z,2
82019054,2014-05-19,2:00:00 AM,2014-05-19T02:00:00Z,1
82019054,2014-05-19,3:00:00 AM,2014-05-19T03:00:00Z,0
82019054,2014-05-19,4:00:00 AM,2014-05-19T04:00:00Z,4
82019054,2014-05-19,5:00:00 AM,2014-05-19T05:00:00Z,13
82019054,2014-05-19,6:00:00 AM,2014-05-19T06:00:00Z,32
82019054,2014-05-19,7:00:00 AM,2014-05-19T07:00:00Z,68
82019054,2014-05-19,8:00:00 AM,2014-05-19T08:00:00Z,64
82019054,2014-05-19,9:00:00 AM,2014-05-19T09:00:00Z,58
82019054,2014-05-19,10:00:00 AM,2014-05-19T10:00:00Z,77
82019054,2014-05-19,11:00:00 AM,2014-05-19T11:00:00Z,63
82019054,2014-05-19,12:00:00 PM,2014-05-19T12:00:00Z,67
82019054,2014-05-19,1:00:00 PM,2014-05-19T13:00:00Z,64
82019054,2014-05-19,2:00:00 PM,2014-05-19T14:00:00Z,65
82019054,2014-05-19,3:00:00 PM,2014-05-19T15:00:00Z,69
82019054,2014-05-19,4:00:00 PM,2014-05-19T16:00:00Z,101
82019054,2014-05-19,5:00:00 PM,2014-05-19T17:00:00Z,75
82019054,2014-05-19,6:00:00 PM,2014-05-19T18:00:00Z,49
82019054,2014-05-19,7:00:00 PM,2014-05-19T19:00:00Z,41
82019054,2014-05-19,8:00:00 PM,2014-05-19T20:00:00Z,16
82019054,2014-05-19,9:00:00 PM,2014-05-19T21:00:00Z,16
82019054,2014-05-19,10:00:00 PM,2014-05-19T22:00:00Z,9
82019054,2014-05-19,11:00:00 PM,2014-05-19T23:00:00Z,2
82019054,2014-05-20,12:00:00 AM,2014-05-20T00:00:00Z,0
82019054,2014-05-20,1:00:00 AM,2014-05-20T01:00:00Z,4
82019054,2014-05-20,2:00:00 AM,2014-05-20T02:00:00Z,1
82019054,2014-05-20,3:00:00 AM,2014-05-20T03:00:00Z,0
82019054,2014-05-20,4:00:00 AM,2014-05-20T04:00:00Z,7
82019054,2014-05-20,5:00:00 AM,2014-05-20T05:00:00Z,18
82019054,2014-05-20,6:00:00 AM,2014-05-20T06:00:00Z,48
82019054,2014-05-20,7:00:00 AM,2014-05-20T07:00:00Z,61
82019054,2014-05-20,8:00:00 AM,2014-05-20T08:00:00Z,45
82019054,2014-05-20,9:00:00 AM,2014-05-20T09:00:00Z,54
82019054,2014-05-20,10:00:00 AM,2014-05-20T10:00:00Z,46
82019054,2014-05-20,11:00:00 AM,2014-05-20T11:00:00Z,61
82019054,2014-05-20,12:00:00 PM,2014-05-20T12:00:00Z,56
82019054,2014-05-20,1:00:00 PM,2014-05-20T13:00:00Z,59
82019054,2014-05-20,2:00:00 PM,2014-05-20T14:00:00Z,55
82019054,2014-05-20,3:00:00 PM,2014-05-20T15:00:00Z,75
82019054,2014-05-20,4:00:00 PM,2014-05-20T16:00:00Z,103
82019054,2014-05-20,5:00:00 PM,2014-05-20T17:00:00Z,65
82019054,2014-05-20,6:00:00 PM,2014-05-20T18:00:00Z,68
82019054,2014-05-20,7:00:00 PM,2014-05-20T19:00:00Z,38
82019054,2014-05-20,8:00:00 PM,2014-05-20T20:00:00Z,29
82019054,2014-05-20,9:00:00 PM,2014-05-20T21:00:00Z,13
82019054,2014-05-20,10:00:00 PM,2014-05-20T22:00:00Z,8
82019054,2014-05-20,11:00:00 PM,2014-05-20T23:00:00Z,4
82019054,2014-05-21,12:00:00 AM,2014-05-21T00:00:00Z,1
82019054,2014-05-21,1:00:00 AM,2014-05-21T01:00:00Z,2
82019054,2014-05-21,2:00:00 AM,2014-05-21T02:00:00Z,1
82019054,2014-05-21,3:00:00 AM,2014-05-21T03:00:00Z,0
82019054,2014-05-21,4:00:00 AM,2014-05-21T04:00:00Z,5
82019054,2014-05-21,5:00:00 AM,2014-05-21T05:00:00Z,17
82019054,2014-05-21,6:00:00 AM,2014-05-21T06:00:00Z,47
82019054,2014-05-21,7:00:00 AM,2014-05-21T07:00:00Z,64
82019054,2014-05-21,8:00:00 AM,2014-05-21T08:00:00Z,47
82019054,2014-05-21,9:00:00 AM,2014-05-21T09:00:00Z,53
82019054,2014-05-21,10:00:00 AM,2014-05-21T10:00:00Z,61
82019054,2014-05-21,11:00:00 AM,2014-05-21T11:00:00Z,57
82019054,2014-05-21,12:00:00 PM,2014-05-21T12:00:00Z,76
82019054,2014-05-21,1:00:00 PM,2014-05-21T13:00:00Z,63
82019054,2014-05-21,2:00:00 PM,2014-05-21T14:00:00Z,72
82019054,2014-05-21,3:00:00 PM,2014-05-21T15:00:00Z,96
82019054,2014-05-21,4:00:00 PM,2014-05-21T16:00:00Z,107
82019054,2014-05-21,5:00:00 PM,2014-05-21T17:00:00Z,78
82019054,2014-05-21,6:00:00 PM,2014-05-21T18:00:00Z,60
82019054,2014-05-21,7:00:00 PM,2014-05-21T19:00:00Z,65
82019054,2014-05-21,8:00:00 PM,2014-05-21T20:00:00Z,31
82019054,2014-05-21,9:00:00 PM,2014-05-21T21:00:00Z,14
82019054,2014-05-21,10:00:00 PM,2014-05-21T22:00:00Z,10
82019054,2014-05-21,11:00:00 PM,2014-05-21T23:00:00Z,3
82019054,2014-05-22,12:00:00 AM,2014-05-22T00:00:00Z,1
82019054,2014-05-22,1:00:00 AM,2014-05-22T01:00:00Z,3
82019054,2014-05-22,2:00:00 AM,2014-05-22T02:00:00Z,2
82019054,2014-05-22,3:00:00 AM,2014-05-22T03:00:00Z,0
82019054,2014-05-22,4:00:00 AM,2014-05-22T04:00:00Z,7
82019054,2014-05-22,5:00:00 AM,2014-05-22T05:00:00Z,16
82019054,2014-05-22,6:00:00 AM,2014-05-22T06:00:00Z,30
82019054,2014-05-22,7:00:00 AM,2014-05-22T07:00:00Z,71
82019054,2014-05-22,8:00:00 AM,2014-05-22T08:00:00Z,48
82019054,2014-05-22,9:00:00 AM,2014-05-22T09:00:00Z,54
82019054,2014-05-22,10:00:00 AM,2014-05-22T10:00:00Z,35
82019054,2014-05-22,11:00:00 AM,2014-05-22T11:00:00Z,62
82019054,2014-05-22,12:00:00 PM,2014-05-22T12:00:00Z,67
82019054,2014-05-22,1:00:00 PM,2014-05-22T13:00:00Z,67
82019054,2014-05-22,2:00:00 PM,2014-05-22T14:00:00Z,65
